month,day,dow,dow_num,TOTAL_CRIMES,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BAR_OR_TAVERN,HAIRDRESSERS,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANING_STORE,CLUB,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,KENNEL,LAKE,LIBRARY,LIQUOR_STORE,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,RESIDENCE,RESTAURANT,RETAIL_STORE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,YARD,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
1,24,Friday,5,657,1,2,6,0,95,0,2,2,0,0,5,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,2,0,13,5,2,0,17,3,3,0,0,0,0,0,0,0,13,3,12,0,0,4,2,0,1,0,0,0,0,0,0,0,5,0,33,0,12,0,2,0,0,143,24,0,0,3,21,42,11,2,0,140,2,1,0,1,0,1,9,1,0,0,0,0,49,100,22,0,0,62,4,22,49,0,0,4,0,2,0,19,34,0,0,13,0,49,2,0,8,0,23,1,1,172,20,35.2,35.0,9999.9,999.9,7.9,15,999.9,35.8,32.7,0.0,999.9,0
1,25,Saturday,6,663,0,4,14,0,102,0,1,1,0,0,4,16,1,0,0,0,0,0,8,3,0,0,0,0,0,2,9,0,14,9,8,0,11,1,3,1,0,0,0,0,0,0,5,0,3,0,1,7,6,0,0,0,0,1,0,0,1,0,3,0,25,1,16,0,2,0,0,134,24,0,0,0,0,49,16,0,0,132,8,1,0,1,0,0,13,0,0,0,0,0,43,129,28,1,0,48,4,14,55,0,0,4,0,3,2,16,52,0,0,5,0,52,7,0,6,0,25,4,0,142,22,34.7,34.6,9999.9,999.9,11,15,999.9,36.9,33.6,0.0,999.9,0
1,26,Sunday,7,606,0,4,17,0,101,0,0,0,1,0,3,8,2,0,0,0,1,0,4,0,0,0,0,0,1,2,5,0,13,4,5,0,12,2,2,0,0,0,0,0,0,0,6,0,9,0,1,4,5,0,2,0,1,0,0,0,1,0,2,0,27,2,7,0,0,0,0,112,13,0,0,0,1,35,15,0,0,163,2,0,0,2,0,1,8,0,0,0,0,0,44,128,16,1,2,50,8,22,38,0,0,4,1,1,0,23,32,0,0,6,0,42,9,0,2,0,26,3,0,127,20,33.3,32.2,9999.9,999.9,12.9,18.1,999.9,34.5,31.3,0.0,999.9,0
1,27,Monday,1,697,1,3,9,0,102,0,2,1,1,0,2,2,0,0,0,0,0,0,3,1,0,0,0,1,6,4,8,0,13,5,1,0,9,1,4,0,0,0,0,0,0,0,8,2,10,0,0,7,3,0,0,0,0,1,0,1,1,0,1,0,43,3,18,0,3,0,0,153,15,0,0,2,20,56,22,0,0,138,1,0,0,0,0,1,5,0,0,0,0,0,53,132,23,0,1,56,4,14,68,0,0,4,0,0,0,23,43,0,0,6,0,59,1,0,3,0,13,4,0,171,18,30.8,30.1,9999.9,999.9,9,11.1,999.9,33.8,28.9,0.0,999.9,0
1,28,Tuesday,2,681,2,5,11,0,90,1,0,1,0,1,3,4,1,0,0,0,0,0,6,2,0,0,0,1,6,0,11,0,13,10,0,2,16,6,2,0,0,0,1,0,0,0,10,2,9,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,28,1,21,0,1,0,0,145,12,0,0,2,19,54,20,0,0,134,1,0,0,0,0,0,10,0,0,3,0,0,46,121,31,0,1,53,4,19,48,0,0,5,0,3,0,18,49,0,0,11,0,48,0,0,5,0,39,0,1,158,18,32.7,29.4,9999.9,999.9,7.6,12,999.9,34.0,31.3,0.0,999.9,0
1,29,Wednesday,3,620,0,2,10,0,71,0,2,2,0,2,5,3,2,0,0,0,0,0,4,3,0,0,0,0,7,0,12,0,11,6,3,0,17,0,5,0,0,0,0,0,0,0,8,2,10,0,0,4,1,0,0,0,0,2,0,1,0,0,2,0,29,0,14,0,2,0,0,126,17,0,0,3,17,45,18,1,0,137,0,1,0,2,0,0,8,0,0,0,0,0,52,90,27,0,1,55,1,23,51,0,0,7,0,0,0,13,43,0,2,9,0,48,1,0,6,0,20,4,0,155,11,31.3,27.2,9999.9,999.9,6.8,12,999.9,31.8,30.6,0.0,999.9,0
1,30,Thursday,4,619,1,1,16,0,73,0,0,0,0,1,4,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,3,0,10,7,0,0,14,1,2,0,0,0,0,0,0,0,9,4,9,0,0,1,4,0,0,0,0,0,0,0,2,0,4,0,28,1,23,0,3,0,0,134,19,0,0,5,15,51,17,0,0,128,4,0,0,0,0,0,12,0,0,2,0,1,49,98,22,1,2,68,1,19,41,0,0,4,0,0,0,25,51,0,0,5,0,46,1,0,3,0,25,2,0,145,10,31.9,29.5,9999.9,999.9,5.3,8.9,999.9,33.4,30.9,0.0,999.9,0
1,31,Friday,5,709,1,5,17,0,120,0,0,1,0,1,5,8,1,0,0,0,0,0,4,3,2,0,0,0,2,1,8,0,13,7,2,0,12,0,1,0,0,0,0,0,0,0,11,6,2,0,0,4,2,0,0,0,0,1,0,0,0,0,5,0,25,3,23,0,2,0,0,134,22,0,0,2,3,57,23,1,0,144,2,0,0,2,0,1,14,0,0,2,0,0,48,128,24,1,1,66,3,22,61,0,0,8,0,0,0,22,53,0,0,8,0,45,0,0,6,0,29,2,2,165,15,32.8,30.6,9999.9,999.9,8.3,12,999.9,35.2,30.9,0.0,999.9,0
2,1,Saturday,6,810,1,0,8,1,140,1,0,1,0,0,4,10,0,0,1,0,0,0,8,0,0,0,0,0,3,1,9,1,13,3,2,0,9,1,2,0,0,0,0,0,0,0,11,3,9,0,0,3,8,0,0,0,1,0,0,1,0,0,6,0,38,4,17,0,2,0,0,177,24,0,0,4,2,53,18,1,0,179,4,0,0,7,1,0,10,0,0,2,0,0,56,139,27,0,2,81,9,18,89,0,0,6,1,0,1,29,38,0,0,10,0,49,1,1,8,0,22,10,1,189,21,35.0,32.9,9999.9,999.9,13.7,22.9,999.9,37.8,32.5,0.0,999.9,0
2,2,Sunday,7,666,1,1,13,0,108,0,1,3,0,0,5,13,1,0,0,0,1,0,1,2,0,0,0,1,3,0,8,0,6,7,1,0,8,3,6,0,0,0,0,0,0,0,5,0,10,0,0,3,3,0,0,0,1,0,0,1,0,0,2,0,25,2,13,0,0,0,0,157,18,0,0,0,4,55,13,2,0,146,2,1,0,3,0,0,7,0,0,0,0,2,50,176,20,0,1,80,1,8,32,0,0,3,1,0,1,20,35,0,1,3,0,37,1,0,3,0,27,0,1,144,17,42.0,33.3,9999.9,999.9,23.7,31.1,999.9,51.4,34.9,0.0,999.9,0
2,3,Monday,1,745,1,10,16,0,117,1,0,0,0,1,4,5,0,0,0,0,0,0,6,1,0,0,0,0,1,2,9,0,11,10,1,0,8,3,2,2,0,0,0,0,0,0,6,0,13,0,0,8,3,0,0,0,0,1,0,3,0,0,1,0,29,1,22,0,6,1,0,148,19,0,0,3,21,59,18,0,0,153,1,0,0,0,1,0,13,1,0,2,0,1,55,118,31,1,1,81,4,27,52,0,0,2,0,0,0,26,55,0,0,11,0,45,0,0,1,0,25,3,2,180,23,39.8,34.9,9999.9,999.9,10.1,25.1,999.9,47.8,35.1,0.0,999.9,0
2,4,Tuesday,2,649,0,2,9,0,83,0,0,0,0,1,3,0,1,0,0,0,0,0,6,2,0,0,0,0,7,1,8,0,14,3,0,0,13,2,1,0,0,0,0,0,0,0,7,1,8,0,0,8,1,0,0,0,0,0,0,3,0,0,4,0,34,1,14,0,7,0,0,139,17,0,0,5,24,50,14,0,0,132,2,1,0,1,0,0,13,0,0,1,0,0,54,112,24,2,0,61,2,13,45,0,0,6,1,0,1,20,60,0,0,10,0,54,1,0,4,0,22,3,0,136,17,35.4,32.9,9999.9,999.9,22.4,28,999.9,37.2,31.8,0.0,999.9,0
2,5,Wednesday,3,632,0,4,12,0,82,1,1,1,0,0,4,0,1,0,0,0,0,0,6,0,0,0,0,0,5,0,7,0,10,7,0,0,18,1,5,0,0,0,0,0,0,0,3,2,13,0,1,5,3,0,0,0,0,0,0,1,0,0,2,0,20,2,18,0,3,0,0,136,17,0,0,7,23,45,18,0,0,127,0,1,0,1,1,0,11,0,0,2,0,0,46,106,23,0,3,39,3,17,51,0,0,3,2,0,1,29,46,0,0,5,0,43,2,0,2,0,19,1,0,182,8,29.7,21.6,9999.9,999.9,17.3,26,999.9,31.6,27.5,0.0,999.9,0
2,6,Thursday,4,555,0,3,3,0,81,0,0,1,0,0,4,2,0,0,0,0,0,0,4,1,0,0,0,1,2,0,3,0,9,2,1,1,14,1,4,0,0,0,0,0,0,0,16,2,10,0,0,4,2,0,0,0,0,1,0,3,0,0,4,0,32,1,13,0,2,0,0,127,21,0,0,3,11,33,15,1,0,100,2,0,0,1,0,0,12,0,0,1,0,0,37,98,21,1,1,46,1,15,42,0,0,3,0,1,0,16,44,0,0,4,0,41,1,1,4,0,24,3,1,142,7,28.4,26.1,9999.9,999.9,17.8,22,999.9,29.8,27.5,0.0,999.9,0
2,7,Friday,5,694,0,4,11,0,95,1,2,2,1,0,3,5,1,0,0,0,1,0,5,1,0,0,0,3,3,1,7,0,10,8,0,0,17,2,2,0,0,0,0,0,0,0,8,2,13,0,0,5,5,0,0,0,0,1,0,1,0,0,1,0,26,4,21,0,2,1,0,138,17,1,0,3,15,44,22,1,0,159,3,0,0,1,0,1,13,1,0,0,0,2,58,119,22,1,0,58,5,23,60,0,0,5,0,0,1,16,51,0,0,7,0,54,0,0,2,0,23,4,0,164,17,31.1,21.1,9999.9,999.9,13.2,21,999.9,35.8,27.9,0.0,999.9,0
2,8,Saturday,6,625,1,3,11,0,90,1,0,0,0,0,4,9,2,0,0,0,0,0,5,1,0,0,0,0,3,1,7,0,7,2,1,0,12,1,3,0,0,0,0,0,0,0,14,1,8,0,0,4,4,0,0,0,0,1,0,0,2,0,1,0,16,1,17,0,2,1,0,139,24,0,0,1,3,42,15,0,0,145,2,2,0,1,0,1,13,0,0,0,0,1,42,125,14,2,1,67,4,16,37,0,0,5,1,0,1,32,33,0,0,6,0,43,0,0,1,0,22,3,0,140,24,32.1,21.9,9999.9,999.9,9,17.1,999.9,34.7,30.0,0.0,999.9,0
2,9,Sunday,7,564,0,1,10,0,91,1,0,1,0,2,4,12,1,0,1,0,0,0,2,3,0,0,0,0,1,0,3,0,8,1,0,0,10,3,4,0,0,0,0,0,0,0,12,1,10,0,1,2,5,0,0,0,0,1,0,1,0,0,0,0,18,0,15,1,1,0,0,103,22,0,0,3,1,35,17,0,0,136,4,1,0,2,0,0,10,0,0,1,0,5,32,132,30,0,1,49,6,16,30,0,0,6,0,1,0,21,34,0,0,5,0,31,1,0,3,0,22,2,0,120,13,30.8,26.6,9999.9,999.9,16.6,25.1,999.9,36.5,26.4,0.0,999.9,0
2,10,Monday,1,630,4,3,10,1,89,0,2,2,0,0,3,2,0,0,0,0,0,0,3,3,0,0,0,2,4,0,9,0,12,7,2,0,13,6,5,0,0,0,0,0,0,0,10,4,2,0,0,7,2,0,0,0,0,0,0,2,1,0,3,0,30,0,16,0,4,0,0,134,10,0,0,6,18,45,14,1,0,125,1,0,0,1,0,0,9,0,0,1,0,0,44,114,24,1,1,55,2,19,54,0,1,4,0,0,0,23,43,0,0,14,0,50,1,0,2,0,27,4,0,132,15,30.9,29.8,9999.9,999.9,13.1,22,999.9,37.2,27.1,0.0,999.9,0
2,11,Tuesday,2,643,1,8,14,0,100,0,3,1,0,0,3,4,0,0,0,0,0,0,3,2,0,0,0,0,4,0,6,0,14,6,0,0,8,2,4,0,0,0,0,0,0,0,4,2,10,0,0,7,2,0,1,0,0,1,0,1,0,0,3,0,42,3,18,0,6,0,0,122,20,0,0,7,24,33,16,0,0,119,2,1,0,2,0,0,7,0,0,1,0,2,45,115,20,0,0,50,4,31,61,0,0,2,2,5,2,22,46,0,0,6,0,45,0,0,8,0,21,1,1,139,15,31.4,25.0,9999.9,999.9,12.6,24.1,999.9,32.7,29.3,0.0,999.9,0
2,12,Wednesday,3,628,1,3,4,0,90,2,3,0,0,1,10,0,0,0,0,0,1,0,7,1,0,0,0,1,4,2,10,0,12,3,1,0,5,1,2,1,0,0,0,0,0,0,3,1,11,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,27,1,17,0,2,0,0,125,25,0,0,3,23,48,21,1,0,120,3,1,0,6,0,1,10,1,0,1,0,1,66,83,31,0,0,53,3,19,49,0,0,6,0,0,0,17,37,0,0,5,0,48,4,0,2,0,22,7,0,163,11,30.3,23.0,9999.9,999.9,12.5,17.1,999.9,35.8,27.0,0.0,999.9,0
2,13,Thursday,4,548,0,5,12,0,86,0,0,0,0,0,5,3,0,0,0,0,0,0,6,0,0,0,0,0,6,1,3,0,13,2,0,1,17,1,7,0,0,0,0,0,0,0,10,3,10,0,1,3,3,0,0,0,0,2,0,1,0,0,1,0,33,1,17,0,2,0,0,107,7,0,0,3,22,22,13,0,0,100,1,2,0,0,1,1,7,0,0,3,0,0,42,94,17,0,0,64,5,19,50,0,0,1,0,0,0,21,36,0,0,5,0,41,0,0,0,0,21,2,0,120,9,24.4,22.7,9999.9,999.9,16.3,32.1,999.9,32.5,12.2,0.0,999.9,0
2,14,Friday,5,586,0,3,13,0,78,0,2,0,0,2,2,5,0,0,0,0,0,0,4,1,1,0,0,2,2,2,6,1,10,5,0,0,13,0,1,1,0,0,0,0,0,0,11,2,11,0,0,4,8,0,1,0,0,0,0,1,2,0,2,0,27,2,15,0,2,1,0,117,26,0,0,2,16,35,22,0,0,107,2,1,0,1,0,1,7,1,0,3,0,0,44,107,17,0,4,51,3,8,58,0,0,1,1,0,0,26,28,0,0,7,0,39,0,0,3,0,20,3,0,157,8,8.5,-3.2,9999.9,999.9,12.2,19,999.9,14.7,2.5,0.0,999.9,0
2,15,Saturday,6,596,0,1,6,0,89,1,1,1,0,0,1,15,0,0,0,0,0,0,4,0,0,0,0,0,3,2,9,0,6,4,3,0,17,1,3,0,0,0,0,0,0,0,7,0,12,0,0,1,12,0,1,0,0,0,0,0,0,0,1,0,21,0,15,0,1,1,0,129,27,0,0,0,0,40,22,0,0,122,2,0,0,0,0,1,13,1,0,0,0,2,42,124,14,0,1,73,3,18,36,0,0,2,1,0,1,25,27,0,0,8,0,41,0,0,1,0,17,2,0,143,15,19.4,11.7,9999.9,999.9,23.9,32.1,999.9,33.1,9.9,0.0,999.9,0
2,16,Sunday,7,619,0,1,13,0,105,0,1,2,0,0,3,14,0,0,0,0,1,0,3,1,0,0,0,0,3,0,7,0,5,2,0,0,10,1,5,0,0,0,0,0,0,0,9,0,11,0,0,2,10,0,0,0,0,0,0,0,0,0,2,0,19,1,18,0,0,0,1,124,16,0,0,0,1,42,13,1,0,148,2,1,0,2,0,2,13,0,0,1,0,1,40,142,15,1,0,59,3,21,45,0,0,2,1,0,1,28,30,0,0,5,0,40,0,0,2,0,26,4,2,122,26,30.6,26.1,9999.9,999.9,11.1,26,999.9,33.8,27.3,0.0,999.9,0
2,17,Monday,1,601,1,0,9,0,95,0,2,0,0,2,0,7,0,0,0,0,0,0,2,1,0,0,0,0,6,0,7,0,19,2,2,0,9,1,5,0,0,0,0,0,0,0,9,0,14,0,0,6,4,0,1,0,0,0,0,3,0,0,0,0,22,1,16,0,2,0,0,133,14,0,0,0,1,32,23,2,0,134,1,2,0,1,0,0,7,0,0,0,0,3,47,112,17,0,1,70,3,19,41,0,0,8,1,0,2,19,37,0,0,4,0,45,0,0,4,0,19,2,0,130,16,33.2,31.2,9999.9,999.9,11.2,22.9,999.9,35.4,31.6,0.0,999.9,0
2,18,Tuesday,2,668,0,5,5,0,98,0,1,1,0,0,4,2,0,0,0,0,1,0,3,2,1,0,0,0,4,1,8,0,18,4,1,3,13,1,2,0,0,0,0,0,0,0,16,1,13,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,23,2,16,0,5,0,0,155,15,0,0,3,25,34,27,0,0,132,0,0,0,1,0,0,7,0,0,0,0,1,52,136,25,0,0,59,3,20,56,0,0,4,0,0,1,20,39,0,0,10,0,41,0,0,3,0,16,3,0,171,8,36.0,31.6,9999.9,999.9,18.1,28,999.9,39.4,34.0,0.0,999.9,0
2,19,Wednesday,3,581,0,2,9,0,81,0,2,1,0,0,2,2,1,0,0,0,2,0,6,0,0,0,0,1,8,1,4,0,9,12,0,1,11,0,4,0,0,0,0,0,0,0,4,3,3,0,0,5,6,0,0,0,0,1,0,0,0,0,3,0,22,1,14,0,4,0,0,113,14,0,0,3,24,36,15,1,0,128,1,0,0,0,0,1,14,1,0,1,0,2,49,105,28,0,1,46,1,21,45,0,0,6,0,0,0,24,31,0,0,9,0,31,0,0,1,0,27,4,0,130,19,24.2,12.0,9999.9,999.9,12.6,21,999.9,34.9,17.6,0.0,999.9,0
2,20,Thursday,4,603,0,5,9,0,84,0,0,2,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,6,0,5,0,12,8,2,1,9,1,2,0,0,0,0,0,0,0,4,0,15,0,0,4,5,0,0,0,0,4,0,1,0,0,3,0,24,2,23,0,6,0,0,112,11,0,0,3,21,34,24,1,0,131,0,3,0,1,0,1,13,1,1,1,0,2,36,89,14,1,1,53,3,10,51,0,0,6,0,0,0,27,42,0,0,6,0,61,3,0,1,0,22,3,2,153,16,18.3,2.6,9999.9,999.9,13.2,19,999.9,26.1,12.2,0.0,999.9,0
2,21,Friday,5,657,0,5,9,0,92,1,4,1,0,1,5,2,1,0,1,0,1,0,3,2,0,0,0,1,4,0,7,0,9,7,0,0,10,2,4,1,0,0,0,0,0,0,11,0,12,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,29,5,20,0,5,0,0,125,15,0,0,7,27,44,10,0,0,148,3,1,0,3,0,0,13,0,0,0,0,1,56,103,27,1,3,60,1,14,37,0,0,8,0,2,1,18,55,0,0,8,0,41,3,0,3,0,34,4,2,157,16,22.1,3.7,9999.9,999.9,13.9,22,999.9,35.8,15.4,0.0,999.9,0
2,22,Saturday,6,685,1,4,22,0,108,0,0,0,1,1,3,13,1,0,0,0,0,0,5,1,0,0,0,2,4,1,5,0,4,5,1,1,13,0,3,1,0,0,0,0,0,0,12,1,9,0,0,1,4,0,0,0,0,0,0,1,0,0,2,0,35,2,22,0,1,0,0,130,23,0,0,1,2,45,16,1,0,156,4,0,0,4,0,0,13,0,0,0,0,2,53,153,19,0,0,76,5,17,35,0,0,4,0,0,4,12,43,0,0,5,0,45,0,0,3,0,23,5,1,150,28,35.6,20.2,9999.9,999.9,18.1,28,999.9,49.1,29.5,0.0,999.9,0
2,23,Sunday,7,660,0,5,17,0,83,0,2,0,0,0,1,18,0,0,0,0,0,0,2,2,0,0,0,0,5,0,4,0,12,5,0,0,14,0,2,0,0,0,0,0,0,0,9,1,9,0,0,4,4,0,0,0,0,0,0,1,0,0,1,0,17,5,18,0,2,0,0,141,20,0,0,0,0,41,16,2,0,181,1,0,0,2,0,0,11,0,0,0,0,0,55,143,24,0,0,82,3,20,31,0,0,6,0,0,0,21,38,0,1,11,1,33,0,0,6,0,26,2,1,124,30,42.5,27.9,9999.9,999.9,16.9,24.1,999.9,54.7,35.8,0.0,999.9,0
2,24,Monday,1,601,2,4,16,0,87,0,0,1,0,2,3,2,1,0,0,0,0,0,1,0,0,0,0,1,7,1,3,0,10,7,0,2,16,3,3,1,0,0,0,0,0,0,5,1,6,0,0,5,6,0,0,0,0,0,0,0,0,1,1,0,24,6,18,0,4,0,0,114,14,0,0,5,21,35,17,0,0,128,1,0,0,3,0,0,7,0,0,2,0,0,35,107,21,0,0,49,3,25,37,0,0,1,1,1,0,27,40,0,0,4,0,49,0,0,5,0,18,0,2,162,13,41.4,32.6,9999.9,999.9,11,17.1,999.9,53.4,34.3,0.0,999.9,0
2,25,Tuesday,2,517,0,3,5,0,95,1,1,0,0,1,3,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,3,0,10,5,1,1,13,0,1,0,0,0,0,1,0,0,8,2,6,0,0,10,2,0,0,0,0,0,0,1,1,0,1,0,18,0,7,0,2,1,0,112,17,1,0,1,16,35,16,0,0,95,1,0,0,0,0,0,7,0,0,2,0,0,43,100,19,0,0,50,2,24,43,0,0,0,0,0,0,15,33,0,0,6,0,37,0,0,3,0,18,3,0,113,7,35.7,34.4,9999.9,999.9,18.9,26,999.9,36.9,34.2,0.0,999.9,0
2,26,Wednesday,3,602,0,4,9,0,100,0,0,0,1,2,5,1,0,0,0,0,0,0,3,0,0,0,0,1,5,0,7,0,13,7,1,0,13,3,4,0,0,0,0,0,0,0,6,2,6,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,25,0,17,0,1,0,0,121,14,0,0,0,25,35,20,0,0,123,2,1,0,1,0,0,14,1,0,0,0,2,55,107,20,1,0,62,5,16,57,0,0,5,0,1,2,27,49,0,0,8,0,40,0,0,2,0,17,6,1,109,8,30.8,29.4,9999.9,999.9,25.2,32.1,999.9,32.7,28.8,0.0,999.9,0
2,27,Thursday,4,565,0,3,7,0,93,0,0,1,0,3,1,2,0,0,0,0,0,0,2,1,0,0,0,2,4,1,6,0,8,4,2,0,9,1,4,0,0,0,0,0,0,0,8,0,5,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,27,3,19,0,1,0,0,104,13,0,1,7,26,26,19,1,0,133,0,0,0,2,0,0,8,0,0,0,0,0,51,97,21,1,0,43,3,18,51,0,0,2,0,0,0,20,39,0,0,2,0,44,4,0,2,0,16,3,1,127,20,27.1,14.1,9999.9,999.9,17.1,26,999.9,29.7,25.9,0.0,999.9,0
2,28,Friday,5,658,0,2,13,0,106,1,1,0,0,4,3,9,0,0,0,0,0,0,5,2,0,0,0,0,5,2,7,0,9,6,0,0,10,2,2,0,0,1,0,0,0,0,5,1,5,0,0,4,4,0,0,0,0,1,0,0,0,0,6,0,36,1,19,0,5,0,0,113,21,0,0,3,20,50,13,1,0,144,2,0,0,0,0,0,10,1,0,0,0,0,53,116,20,0,0,64,2,26,53,0,0,5,0,0,0,31,45,0,0,11,0,39,5,0,5,0,20,2,0,145,16,24.1,7.6,9999.9,999.9,13.5,17.1,999.9,28.8,19.8,0.0,999.9,0
2,29,Saturday,6,588,1,0,13,1,81,0,1,4,0,1,4,20,1,0,0,0,1,0,4,1,0,0,0,0,5,2,3,0,6,6,0,1,11,1,2,0,0,0,0,0,0,0,9,0,14,0,0,1,7,0,0,0,0,0,0,0,1,1,6,0,22,0,13,0,0,0,0,114,13,0,0,2,2,36,14,0,0,150,1,0,0,0,0,1,8,1,0,0,0,1,48,115,14,0,0,61,2,17,40,0,1,4,0,0,1,20,43,0,0,8,0,38,0,0,3,0,21,1,0,132,18,25.9,4.8,9999.9,999.9,13.5,20,999.9,35.1,20.1,0.0,999.9,0
3,1,Sunday,7,746,2,5,23,0,124,0,1,2,0,1,2,8,1,0,0,0,0,0,2,3,0,0,0,0,3,1,4,0,11,4,0,0,5,0,6,0,0,0,0,0,0,0,11,0,10,0,1,1,7,0,0,0,0,1,0,0,0,0,2,0,28,0,21,0,2,0,0,161,18,0,0,1,5,48,11,0,0,183,2,0,0,3,0,2,13,0,1,0,0,1,46,147,15,2,0,103,14,10,70,0,0,2,0,0,0,24,41,0,0,18,0,58,0,0,4,0,17,11,2,137,21,38.8,28.3,9999.9,999.9,20.5,29.9,999.9,55.4,31.3,0.0,999.9,0
3,2,Monday,1,603,0,5,5,0,85,0,0,0,0,0,1,2,1,0,0,0,0,0,3,2,0,0,0,0,3,0,4,0,11,4,1,3,9,1,2,1,0,0,0,0,0,0,10,1,9,0,0,2,4,0,0,0,0,0,0,1,0,0,7,0,20,2,15,0,4,0,0,132,15,0,0,6,22,42,15,1,0,133,0,0,0,2,0,0,9,1,0,0,1,0,52,103,14,1,0,66,5,14,54,0,0,7,2,1,1,17,31,0,0,4,1,43,0,0,4,0,15,2,0,144,19,43.8,36.5,9999.9,999.9,12.7,26,999.9,55.2,35.8,0.0,999.9,0
3,3,Tuesday,2,637,0,5,8,0,108,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,1,0,0,0,4,1,9,0,6,3,1,1,13,2,2,0,0,0,1,0,0,0,7,2,7,0,0,5,2,1,0,0,0,0,0,0,0,0,6,0,25,2,13,0,5,0,0,152,13,0,0,2,21,34,19,1,0,128,1,0,0,3,0,1,8,0,0,1,0,0,60,107,24,1,0,59,5,23,66,0,0,4,0,0,0,18,40,0,0,8,0,40,0,0,0,0,7,1,0,152,20,38.4,32.1,9999.9,999.9,12.5,27,999.9,46.8,33.3,0.0,999.9,0
3,4,Wednesday,3,624,0,5,12,0,101,0,0,1,0,4,4,4,0,0,0,0,0,0,6,1,1,0,0,2,11,0,5,0,8,6,0,1,10,3,4,0,1,0,0,0,0,0,16,1,6,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,21,1,15,0,2,0,0,129,20,0,0,1,26,38,10,0,0,123,1,1,0,1,0,2,7,2,0,1,0,1,68,109,17,0,0,57,1,17,54,1,0,3,0,2,1,13,42,0,0,7,0,51,1,0,2,0,23,3,1,144,6,40.1,30.0,9999.9,999.9,12.4,22.9,999.9,44.4,36.7,0.0,999.9,0
